Empresa;Mês;Abertura;Segmento
GILEAD;3;3944,54;BDR
GILEAD;4;4428,72;BDR
GILEAD;5;6742,78;BDR
GILEAD;6;4501,9;BDR
GILEAD;7;5795,69;BDR
GILEAD;8;3162,72;BDR
GILEAD;9;3661,5;BDR
GLAXOSMITHKL;10;320,66;BDR
GLAXOSMITHKL;11;691,93;BDR
GLAXOSMITHKL;12;727,69;BDR
GLOBAL INFRA;11;58,33;BDR
GLOBAL INFRA;12;1124,84;BDR
GLOBAL PAYME;10;714,79;BDR
GLOBAL PAYME;11;757;BDR
GLOBAL PAYME;12;764,07;BDR
GLOBAL PAYME;3;382,65;BDR
GLOBAL PAYME;8;472,13;BDR
GLOBAL PAYME;9;922,49;BDR
GLOBAL TECH;12;505,94;BDR
GLOBALHEALTH;12;339,22;BDR
GLOBE LIFE I;10;233,64;BDR
GLOBE LIFE I;11;245,9;BDR
GLOBE LIFE I;3;172,86;BDR
GLOBE LIFE I;7;209,55;BDR
GLOBE LIFE I;8;234,88;BDR
GNDI;1;220,55;Saúde
GNDI;10;27,91;Saúde
GNDI;2;86,53;Saúde
GNDI;6;25,76;Saúde
GNDI;7;216,12;Saúde
GNDI;8;42,26;Saúde
GNDIE;1;7,47;Saúde
GNDIE;10;27,68;Saúde
GNDIE;2;5,92;Saúde
GNDIE;3;275,38;Saúde
GNDIE;5;72,83;Saúde
GNDIE;6;10,45;Saúde
GNDIE;7;27,57;Saúde
GNDIE;8;137,96;Saúde
GNDIE;9;170,03;Saúde
GOAU;1;434,58;Siderurgia e Metalurgia
GOAU;10;255,93;Siderurgia e Metalurgia
GOAU;2;166,94;Siderurgia e Metalurgia
GOAU;3;34,72;Siderurgia e Metalurgia
GOAU;4;109,11;Siderurgia e Metalurgia
GOAU;5;77,34;Siderurgia e Metalurgia
GOAU;6;213,74;Siderurgia e Metalurgia
GOAU;7;241,75;Siderurgia e Metalurgia
GOAU;8;193,22;Siderurgia e Metalurgia
GOAU;9;271,9;Siderurgia e Metalurgia
GOAU    /ED;3;16,75;Siderurgia e Metalurgia
GOAU  FM;1;47,7;Siderurgia e Metalurgia
GOAU  FM;10;65,95;Siderurgia e Metalurgia
GOAU  FM;2;50,3;Siderurgia e Metalurgia
GOAU  FM;3;17,67;Siderurgia e Metalurgia
GOAU  FM;4;38,73;Siderurgia e Metalurgia
GOAU  FM;5;69,97;Siderurgia e Metalurgia
GOAU  FM;6;95,4;Siderurgia e Metalurgia
GOAU  FM;7;81,74;Siderurgia e Metalurgia
GOAU  FM;8;65,54;Siderurgia e Metalurgia
GOAU  FM;9;76,66;Siderurgia e Metalurgia
GOAU  FM/ED;3;15,83;Siderurgia e Metalurgia
GOAUE;1;17,77;Siderurgia e Metalurgia
GOAUE;10;82,91;Siderurgia e Metalurgia
GOAUE;2;119,97;Siderurgia e Metalurgia
GOAUE;3;278,34;Siderurgia e Metalurgia
GOAUE;4;212,4;Siderurgia e Metalurgia
GOAUE;5;84,04;Siderurgia e Metalurgia
GOAUE;6;182,6;Siderurgia e Metalurgia
GOAUE;7;34,63;Siderurgia e Metalurgia
GOAUE;8;81,58;Siderurgia e Metalurgia
GOAUE;9;54,21;Siderurgia e Metalurgia
GOAUE    /ED;3;62,29;Siderurgia e Metalurgia
GOAUE  FM;1;33,83;Siderurgia e Metalurgia
GOAUE  FM;10;49,33;Siderurgia e Metalurgia
GOAUE  FM;2;44,12;Siderurgia e Metalurgia
GOAUE  FM;3;9,43;Siderurgia e Metalurgia
GOAUE  FM;4;11,34;Siderurgia e Metalurgia
GOAUE  FM;5;43,95;Siderurgia e Metalurgia
GOAUE  FM;6;53,8;Siderurgia e Metalurgia
GOAUE  FM;7;42,77;Siderurgia e Metalurgia
GOAUE  FM;8;39,85;Siderurgia e Metalurgia
GOAUE  FM;9;42,3;Siderurgia e Metalurgia
GOAUE  FM/ED;3;15,25;Siderurgia e Metalurgia
GOL;1;5214,58;Aviação
GOL;10;2372,85;Aviação
GOL;11;1118,85;Aviação
GOL;12;1805,03;Aviação
GOL;2;3197,87;Aviação
GOL;3;2802,26;Aviação
GOL;4;2268,7;Aviação
GOL;5;1669,58;Aviação
GOL;6;3477,08;Aviação
GOL;7;3578,12;Aviação
GOL;8;2302,04;Aviação
GOL;9;2908,42;Aviação
GOLD FIELDS;10;36;BDR
GOLD FIELDS;12;99,82;BDR
GOLD TRUST;11;45,47;BDR
GOLD TRUST;12;913,26;BDR
GOLDMANSACHS;1;2005,51;BDR
GOLDMANSACHS;10;2405,01;BDR
GOLDMANSACHS;11;2380,73;BDR
GOLDMANSACHS;12;2518,05;BDR
GOLDMANSACHS;2;1311,92;BDR
GOLDMANSACHS;3;1376,38;BDR
GOLDMANSACHS;4;1188,79;BDR
GOLDMANSACHS;5;1229,62;BDR
GOLDMANSACHS;6;858,06;BDR
GOLDMANSACHS;7;1111,89;BDR
GOLDMANSACHS;8;2915,11;BDR
GOLDMANSACHS;9;2906,68;BDR
GOLL;1;225,12;Aviação
GOLL;10;72,54;Aviação
GOLL;2;120;Aviação
GOLL;3;23,5;Aviação
GOLL;4;74,5;Aviação
GOLL;5;66,58;Aviação
GOLL;6;497,44;Aviação
GOLL;7;225,64;Aviação
GOLL;8;57,44;Aviação
GOLL;9;154,24;Aviação
GOLLE;1;95,34;Aviação
GOLLE;10;119,12;Aviação
GOLLE;2;247,91;Aviação
GOLLE;3;630,25;Aviação
GOLLE;4;350,47;Aviação
GOLLE;5;234,42;Aviação
GOLLE;6;465,65;Aviação
GOLLE;7;128,78;Aviação
GOLLE;8;107,94;Aviação
GOLLE;9;192,7;Aviação
GOPRO;1;54,01;BDR
GOPRO;10;382,85;BDR
GOPRO;11;681,54;BDR
GOPRO;12;734,24;BDR
GOPRO;2;101,79;BDR
GOPRO;3;246,56;BDR
GOPRO;4;135,3;BDR
GOPRO;5;124,95;BDR
GOPRO;6;72,77;BDR
GOPRO;7;26,58;BDR
GOPRO;8;143,29;BDR
GOPRO;9;205,34;BDR
GP INVEST;1;272,01;BDR
GP INVEST;10;93,41;BDR
GP INVEST;11;72,88;BDR
GP INVEST;12;79,81;BDR
GP INVEST;2;306,36;BDR
GP INVEST;3;214,17;BDR
GP INVEST;4;166,28;BDR
GP INVEST;5;167;BDR
GP INVEST;6;200,24;BDR
GP INVEST;7;231,66;BDR
GP INVEST;8;201,15;BDR
GP INVEST;9;193,67;BDR
GPC PART;1;1911,52;BDR
GPC PART;10;2231,55;BDR
GPC PART;11;1403,48;BDR
GPC PART;12;1746,68;BDR
GPC PART;2;1497,9;BDR
GPC PART;3;1145,05;BDR
GPC PART;4;905,12;BDR
GPC PART;5;1028,06;BDR
GPC PART;6;1512,35;BDR
GPC PART;7;2916,55;BDR
GPC PART;8;3056,46;BDR
GPC PART;9;2690,98;BDR
GRAZZIOTIN;1;2821,92;BDR
GRAZZIOTIN;10;2587,67;BDR
GRAZZIOTIN;11;2423,49;BDR
GRAZZIOTIN;12;2737,65;BDR
GRAZZIOTIN;2;2273,2;BDR
GRAZZIOTIN;3;2254,89;BDR
GRAZZIOTIN;4;1888,27;BDR
GRAZZIOTIN;5;1912,12;BDR
GRAZZIOTIN;6;2235,68;BDR
GRAZZIOTIN;7;2382,45;BDR
GRAZZIOTIN;8;2338,61;BDR
GRAZZIOTIN;9;2322,58;BDR
GRENDENE;1;921,74;BDR
GRENDENE;10;624,5;BDR
GRENDENE;11;328,24;BDR
GRENDENE;12;336,05;BDR
GRENDENE;2;666,25;BDR
GRENDENE;3;654,71;BDR
GRENDENE;4;641,29;BDR
GRENDENE;5;582,52;BDR
GRENDENE;6;623,6;BDR
GRENDENE;7;854,72;BDR
GRENDENE;8;554,71;BDR
GRENDENE;9;566,73;BDR
GRND;10;2,39;BDR
GRND;3;0,11;BDR
GRND;4;0,07;BDR
GRND;7;7,87;BDR
GRND;9;0,51;BDR
GRNDE;1;15,4;BDR
GRNDE;10;9,12;BDR
GRNDE;6;3,21;BDR
GRNDE;7;0,96;BDR
GRNDE;8;3,27;BDR
GRNDE;9;0,96;BDR
GRUPO MATEUS;10;423,28;Comércio e Distribuição
GRUPO MATEUS;11;331,4;Comércio e Distribuição
GRUPO MATEUS;12;326,46;Comércio e Distribuição
GRUPO NATURA;1;4877,93;Comesticos
GRUPO NATURA;10;4982,67;Comesticos
GRUPO NATURA;11;1973,7;Comesticos
GRUPO NATURA;12;1990,06;Comesticos
GRUPO NATURA;2;4854,49;Comesticos
GRUPO NATURA;3;3433,74;Comesticos
GRUPO NATURA;4;2327,94;Comesticos
GRUPO NATURA;5;2898,56;Comesticos
GRUPO NATURA;6;4158,48;Comesticos
GRUPO NATURA;7;4776,75;Comesticos
GRUPO NATURA;8;3668,43;Comesticos
GRUPO NATURA;9;3867,46;Comesticos
GRUPO SOMA;10;404,23;Comércio
GRUPO SOMA;11;450,68;Comércio
GRUPO SOMA;12;529,91;Comércio
GRUPO SOMA;7;21,8;Comércio
GRUPO SOMA;8;476,14;Comércio
GRUPO SOMA;9;450,05;Comércio
GUAR;6;3,49;BDR
GUAR;9;0,28;BDR
GUARARAPES;1;1895,26;Vestuário
GUARARAPES;10;965,49;Vestuário
GUARARAPES;11;617,16;Vestuário
GUARARAPES;12;631,89;Vestuário
GUARARAPES;2;1455,66;Vestuário
GUARARAPES;3;1165,41;Vestuário
GUARARAPES;4;902,15;Vestuário
GUARARAPES;5;1047,72;Vestuário
GUARARAPES;6;1885,28;Vestuário
GUARARAPES;7;1463,75;Vestuário
GUARARAPES;8;1165,24;Vestuário
GUARARAPES;9;1131,92;Vestuário
HABITASUL;1;135,63;BDR
HABITASUL;10;594,26;BDR
HABITASUL;11;353,13;BDR
HABITASUL;12;789,54;BDR
HABITASUL;2;168,99;BDR
HABITASUL;3;58,99;BDR
HABITASUL;4;35,82;BDR
HABITASUL;5;64,49;BDR
HABITASUL;6;134,8;BDR
HABITASUL;7;887,33;BDR
HABITASUL;8;673,62;BDR
HABITASUL;9;734,36;BDR
HAGA S/A;1;345,14;BDR
HAGA S/A;10;212,43;BDR
HAGA S/A;11;205,14;BDR
HAGA S/A;12;217,19;BDR
HAGA S/A;2;221,63;BDR
HAGA S/A;3;142,65;BDR
HAGA S/A;4;115,72;BDR
HAGA S/A;5;122,56;BDR
HAGA S/A;6;232,98;BDR
HAGA S/A;7;269,37;BDR
HAGA S/A;8;211,28;BDR
HAGA S/A;9;225,57;BDR
HALLIBURTON;1;98,31;BDR
HALLIBURTON;10;677,07;BDR
HALLIBURTON;11;847,63;BDR
HALLIBURTON;12;1384,92;BDR
HALLIBURTON;2;330,01;BDR
HALLIBURTON;3;386,11;BDR
HALLIBURTON;4;132,03;BDR
HALLIBURTON;5;505,04;BDR
HALLIBURTON;6;819,16;BDR
HALLIBURTON;7;694,01;BDR
HALLIBURTON;8;1058,52;BDR
HALLIBURTON;9;1703,38;BDR
HANESBRANDS;10;481,61;BDR
HANESBRANDS;11;665;BDR
HANESBRANDS;12;808,21;BDR
HANESBRANDS;2;55,2;BDR
HANESBRANDS;3;324,66;BDR
HANESBRANDS;5;59,45;BDR
HANESBRANDS;6;53,5;BDR
HANESBRANDS;7;73,39;BDR
HANESBRANDS;8;174,7;BDR
HANOVER INSU;10;555,71;BDR
HANOVER INSU;11;288,17;BDR
HANOVER INSU;8;283;BDR
HANOVER INSU;9;785,41;BDR
HAPV;1;69,1;Saúde
HAPV;2;17,24;Saúde
HAPV;3;1,9;Saúde
HAPV;4;3,72;Saúde
HAPV;5;2,77;Saúde
HAPV;6;56,84;Saúde
HAPV;8;1,48;Saúde
HAPV;9;1,1;Saúde
HAPV    /ED;5;0,1;Saúde
HAPV    /EJ;1;1,11;Saúde
HAPV    /EJ;9;0,38;Saúde
HAPVE;1;1,77;Saúde
HAPVE;10;83,44;Saúde
HAPVE;2;5,01;Saúde
HAPVE;3;241,06;Saúde
HAPVE;4;7,62;Saúde
HAPVE;5;51,98;Saúde
HAPVE;6;74,35;Saúde
HAPVE;7;119,95;Saúde
HAPVE;8;65;Saúde
HAPVE;9;13,14;Saúde
HAPVE    /EJ;9;83,01;Saúde
HAPVIDA;1;7886,33;Serviços Médico - Hospitalares, Análises e Diagnósticos
HAPVIDA;10;3823,74;Serviços Médico - Hospitalares, Análises e Diagnósticos
HAPVIDA;11;2374,65;Serviços Médico - Hospitalares, Análises e Diagnósticos
HAPVIDA;12;605,66;Serviços Médico - Hospitalares, Análises e Diagnósticos
HAPVIDA;2;4534,49;Serviços Médico - Hospitalares, Análises e Diagnósticos
HAPVIDA;3;3086,81;Serviços Médico - Hospitalares, Análises e Diagnósticos
HAPVIDA;4;3046,72;Serviços Médico - Hospitalares, Análises e Diagnósticos
HAPVIDA;5;3155,27;Serviços Médico - Hospitalares, Análises e Diagnósticos
HAPVIDA;6;3579,97;Serviços Médico - Hospitalares, Análises e Diagnósticos
HAPVIDA;7;4037,42;Serviços Médico - Hospitalares, Análises e Diagnósticos
HAPVIDA;8;3563,62;Serviços Médico - Hospitalares, Análises e Diagnósticos
HAPVIDA;9;4230,4;Serviços Médico - Hospitalares, Análises e Diagnósticos
HARLEY-DAVID;10;1732,31;BDR
HARLEY-DAVID;11;2677,54;BDR
HARLEY-DAVID;12;2927,14;BDR
HARLEY-DAVID;3;207,6;BDR
HARLEY-DAVID;4;107,4;BDR
HARLEY-DAVID;5;603,9;BDR
HARLEY-DAVID;6;524,37;BDR
HARLEY-DAVID;7;130,6;BDR
HARLEY-DAVID;9;428,32;BDR
HARTFORD FIN;10;1086,87;BDR
HARTFORD FIN;11;220,41;BDR
HARTFORD FIN;12;710,91;BDR
HARTFORD FIN;3;733,9;BDR
HARTFORD FIN;5;415,99;BDR
HARTFORD FIN;6;865,08;BDR
HARTFORD FIN;7;430,77;BDR
HARTFORD FIN;8;227,7;BDR
HARTFORD FIN;9;795,93;BDR
HASBRO INC;10;245,97;BDR
HASBRO INC;11;479,97;BDR
HASBRO INC;12;243,5;BDR
HASBRO INC;3;118,19;BDR
HASBRO INC;5;197,64;BDR
HBOR;1;0,11;Incorporação
HBOR;3;0,15;Incorporação
HBOR;4;0,16;Incorporação
HBORE;10;8,1;Incorporação
HCA HEALTHCA;10;765,21;BDR
HCA HEALTHCA;11;2389,17;BDR
HCA HEALTHCA;12;1678,89;BDR
HCA HEALTHCA;2;1554,79;BDR
HCA HEALTHCA;3;2864,86;BDR
HCA HEALTHCA;4;1678,95;BDR
HCA HEALTHCA;5;2380,78;BDR
HCA HEALTHCA;6;1678,6;BDR
HCA HEALTHCA;7;1791,14;BDR
HCA HEALTHCA;8;2426,89;BDR
HCA HEALTHCA;9;2846,37;BDR
HDFC BANK LT;10;201;BDR
HDFC BANK LT;11;430,73;BDR
HDFC BANK LT;12;144,1;BDR
HEALTHPEAK P;10;1396,94;BDR
HEALTHPEAK P;11;962,68;BDR
HEALTHPEAK P;12;1857,07;BDR
HEALTHPEAK P;2;141,42;BDR
HEALTHPEAK P;3;701,74;BDR
HEALTHPEAK P;5;138,5;BDR
HEALTHPEAK P;6;150,9;BDR
HEALTHPEAK P;7;421,86;BDR
HEALTHPEAK P;8;305,38;BDR
HEALTHPEAK P;9;457,35;BDR
HEICO CORP;10;121,36;BDR
HEICO CORP;11;69,5;BDR
HELBOR;1;694,53;BDR
HELBOR;10;997,62;BDR
HELBOR;11;416,43;BDR
HELBOR;12;473,94;BDR
HELBOR;2;415,94;BDR
HELBOR;3;297,97;BDR
HELBOR;4;220,36;BDR
HELBOR;5;189,69;BDR
HELBOR;6;387,86;BDR
HELBOR;7;492,11;BDR
HELBOR;8;933,96;BDR
HELBOR;9;844,34;BDR
HENRY SCHEIN;11;182,36;BDR
HENRY SCHEIN;12;539,58;BDR
HENRY SCHEIN;3;109,98;BDR
HENRY SCHEIN;5;164,31;BDR
HENRY SCHEIN;6;158,66;BDR
HENRY SCHEIN;8;370,43;BDR
HENRY SCHEIN;9;168,46;BDR
HER BLOCK IN;10;303,24;BDR
HER BLOCK IN;11;101,59;BDR
HER BLOCK IN;12;482,15;BDR
HER BLOCK IN;3;362,53;BDR
HER BLOCK IN;6;92,4;BDR
HER BLOCK IN;9;233,27;BDR
HERCULES;1;407,68;BDR
HERCULES;10;283,07;BDR
HERCULES;11;284,17;BDR
HERCULES;12;288,64;BDR
HERCULES;2;236,18;BDR
HERCULES;3;159,28;BDR
HERCULES;4;152,25;BDR
HERCULES;5;152,35;BDR
HERCULES;6;304,56;BDR
HERCULES;7;398,27;BDR
HERCULES;8;324,34;BDR
HERCULES;9;255,58;BDR
HERSHEY CO;10;822,45;BDR
HERSHEY CO;11;486,27;BDR
HERSHEY CO;12;464,32;BDR
HERSHEY CO;3;135,77;BDR
HERSHEY CO;9;773,02;BDR
HESS CORP;10;318,44;BDR
HESS CORP;11;113,32;BDR
HESS CORP;12;125,74;BDR
HESS CORP;2;119,02;BDR
HESS CORP;3;415,16;BDR
HESS CORP;7;121,19;BDR
HESS CORP;8;271,9;BDR
HEWLETT PACK;10;252,84;BDR
HEWLETT PACK;11;659,12;BDR
HEWLETT PACK;12;857,15;BDR
HEWLETT PACK;2;55,55;BDR
HEWLETT PACK;3;309,51;BDR
HEWLETT PACK;5;110,79;BDR
HEWLETT PACK;6;55,8;BDR
HEWLETT PACK;7;100,48;BDR
HEWLETT PACK;9;50,7;BDR
HGTX;1;22,84;Roupas 
HGTX;10;12,64;Roupas 
HGTX;2;6,01;Roupas 
HGTX;3;0,79;Roupas 
HGTX;5;14,1;Roupas 
HGTX;6;19,25;Roupas 
HGTX;7;20,33;Roupas 
HGTX;8;64,41;Roupas 
HGTX;9;76,34;Roupas 
HGTX    /EJ;7;17,25;Roupas 
HGTXE;1;18,13;Roupas 
HGTXE;10;41,84;Roupas 
HGTXE;2;34,84;Roupas 
HGTXE;3;85,09;Roupas 
HGTXE;4;51,5;Roupas 
HGTXE;5;2,49;Roupas 
HGTXE;6;1,5;Roupas 
HGTXE;7;12,71;Roupas 
HGTXE;8;33,12;Roupas 
HGTXE;9;84,57;Roupas 
HGTXE    /EJ;7;3,89;Roupas 
HIDROVIAS;10;346,69;Transporte
HIDROVIAS;11;260,15;Transporte
HIDROVIAS;12;274,7;Transporte
HIDROVIAS;9;72,94;Transporte
HILTON WORLD;11;558,14;BDR
HILTON WORLD;12;1353,47;BDR
HILTON WORLD;2;211,68;BDR
HILTON WORLD;3;909,25;BDR
HILTON WORLD;5;207,99;BDR
HILTON WORLD;7;209,38;BDR
HILTON WORLD;9;729,93;BDR
HOLLYFRONTIE;10;103,98;BDR
HOLLYFRONTIE;11;249,95;BDR
HOLLYFRONTIE;12;266,16;BDR
HOLLYFRONTIE;2;143,45;BDR
HOLLYFRONTIE;3;650,25;BDR
HOLLYFRONTIE;6;167,5;BDR
HOLLYFRONTIE;7;167,5;BDR
HOLLYFRONTIE;8;711,78;BDR
HOLLYFRONTIE;9;245,15;BDR
HOLOGIC INC;10;791,01;BDR
HOLOGIC INC;11;2685,29;BDR
HOLOGIC INC;12;751,95;BDR
HOLOGIC INC;2;208,7;BDR
HOLOGIC INC;9;329,71;BDR
HOME DEPOT;1;14713,01;BDR
HOME DEPOT;10;11577,82;BDR
HOME DEPOT;11;1074,15;BDR
HOME DEPOT;12;997,61;BDR
HOME DEPOT;2;10875,51;BDR
HOME DEPOT;3;10474,3;BDR
HOME DEPOT;4;11811,11;BDR
HOME DEPOT;5;15357,9;BDR
HOME DEPOT;6;14254,08;BDR
HOME DEPOT;7;14997,27;BDR
HOME DEPOT;8;16811,13;BDR
HOME DEPOT;9;17075,71;BDR
HONDA MO;1;1485,64;BDR
HONDA MO;10;946,74;BDR
HONDA MO;11;2583,77;BDR
HONDA MO;12;2558,36;BDR
HONDA MO;2;942,94;BDR
HONDA MO;3;1544,3;BDR
HONDA MO;4;604,73;BDR
HONDA MO;5;1065,36;BDR
HONDA MO;6;698,63;BDR
HONDA MO;7;544,84;BDR
HONDA MO;8;1945,55;BDR
HONDA MO;9;2015,98;BDR
HONEYWELL;1;13230,36;BDR
HONEYWELL;10;970;BDR
HONEYWELL;11;14144,04;BDR
HONEYWELL;12;15227,93;BDR
HONEYWELL;2;13827;BDR
HONEYWELL;3;7475,54;BDR
HONEYWELL;4;7281,3;BDR
HONEYWELL;5;6875,73;BDR
HONEYWELL;6;3105,63;BDR
HONEYWELL;7;3096,89;BDR
HONEYWELL;8;4284,84;BDR
HONEYWELL;9;8883,73;BDR
HORIZON THER;10;350,76;BDR
HORIZON THER;11;675,5;BDR
HORIZON THER;12;661,7;BDR
HORMEL FOODS;10;565,56;BDR
HORMEL FOODS;11;536,4;BDR
HORMEL FOODS;12;961,35;BDR
HORMEL FOODS;3;192,29;BDR
HORMEL FOODS;9;270,21;BDR
HOST HOTELS;10;62,52;BDR
HOST HOTELS;11;258,62;BDR
HOST HOTELS;12;720,35;BDR
HOST HOTELS;2;65,49;BDR
HOST HOTELS;3;389,69;BDR
HOST HOTELS;5;129,3;BDR
HOST HOTELS;6;61,84;BDR
HOST HOTELS;7;115,41;BDR
HOST HOTELS;9;368,95;BDR
HOTEIS OTHON;1;142,82;Hoteis e Restaurantes
HOTEIS OTHON;10;112,85;Hoteis e Restaurantes
HOTEIS OTHON;11;112,4;Hoteis e Restaurantes
HOTEIS OTHON;12;117,82;Hoteis e Restaurantes
HOTEIS OTHON;2;111,89;Hoteis e Restaurantes
HOTEIS OTHON;3;95,61;Hoteis e Restaurantes
HOTEIS OTHON;4;77,8;Hoteis e Restaurantes
HOTEIS OTHON;5;74,14;Hoteis e Restaurantes
HOTEIS OTHON;6;104,94;Hoteis e Restaurantes
HOTEIS OTHON;7;137,11;Hoteis e Restaurantes
HOTEIS OTHON;8;114,55;Hoteis e Restaurantes
HOTEIS OTHON;9;111,4;Hoteis e Restaurantes
HOWMET AERO;10;509,37;BDR
HOWMET AERO;11;808,51;BDR
HOWMET AERO;5;142,11;BDR
HOWMET AERO;6;77,67;BDR
HOWMET AERO;8;200,64;BDR
HOWMET AERO;9;378,61;BDR
HP COMPANY;1;884,44;BDR
HP COMPANY;10;1380,64;BDR
HP COMPANY;11;980,6;BDR
HP COMPANY;12;852,85;BDR
HP COMPANY;2;189,2;BDR
HP COMPANY;3;419,98;BDR
HP COMPANY;5;183,89;BDR
HP COMPANY;6;254,7;BDR
HP COMPANY;7;465,47;BDR
HP COMPANY;8;101,7;BDR
HP COMPANY;9;305,16;BDR
HSBC HOLDING;10;233,15;BDR
HSBC HOLDING;11;438,1;BDR
HSBC HOLDING;12;581,42;BDR
HUAZHU GROUP;11;135,08;BDR
HUAZHU GROUP;12;848,49;BDR
HUMANA INC;10;2420,1;BDR
HUMANA INC;11;1822,77;BDR
HUMANA INC;12;397;BDR
HUMANA INC;3;486,96;BDR
HUMANA INC;6;779,74;BDR
HUMANA INC;8;446,08;BDR
HUMANA INC;9;2615,01;BDR
HUNTINGTON B;10;228,46;BDR
HUNTINGTON B;11;129,16;BDR
HUNTINGTON B;12;448,74;BDR
HUNTINGTON B;2;54,11;BDR
HUNTINGTON B;3;228,35;BDR
HUNTINGTON B;6;56,41;BDR
HUNTINGTON B;7;49,44;BDR
HUNTINGTON B;9;52,61;BDR
HUNTINGTON I;10;422,92;BDR
HUNTINGTON I;11;1536,42;BDR
HUNTINGTON I;12;1293,1;BDR
HUNTINGTON I;4;258;BDR
HYPE;1;608,87;Farmaceutica 
HYPE;10;150,61;Farmaceutica 
HYPE;2;590,89;Farmaceutica 
HYPE;3;178,91;Farmaceutica 
HYPE;4;223,83;Farmaceutica 
HYPE;5;119,88;Farmaceutica 
HYPE;6;449,84;Farmaceutica 
HYPE;7;364,51;Farmaceutica 
HYPE;8;125,2;Farmaceutica 
HYPE;9;47,93;Farmaceutica 
HYPE    /EJ;1;27,23;Farmaceutica 
HYPE    /EJ;10;9,88;Farmaceutica 
HYPE    /EJ;3;4,05;Farmaceutica 
HYPE    /EJ;4;21,87;Farmaceutica 
HYPE    /EJ;6;0,62;Farmaceutica 
HYPE    /EJ;7;15,73;Farmaceutica 
HYPE  FM;1;92,23;Farmaceutica 
HYPE  FM;10;133,37;Farmaceutica 
HYPE  FM;2;105,45;Farmaceutica 
HYPE  FM;3;146,29;Farmaceutica 
HYPE  FM;4;66,24;Farmaceutica 
HYPE  FM;5;148,33;Farmaceutica 
HYPE  FM;6;207,24;Farmaceutica 
HYPE  FM;7;175,14;Farmaceutica 
HYPE  FM;8;177,95;Farmaceutica 
HYPE  FM;9;120,01;Farmaceutica 
HYPE  FM/EJ;1;20,41;Farmaceutica 
HYPE  FM/EJ;10;24,94;Farmaceutica 
HYPE  FM/EJ;3;6,42;Farmaceutica 
HYPE  FM/EJ;4;32,72;Farmaceutica 
HYPE  FM/EJ;6;12,51;Farmaceutica 
HYPE  FM/EJ;7;42,12;Farmaceutica 
HYPEE;1;39,23;Farmaceutica 
HYPEE;10;431,37;Farmaceutica 
HYPEE;2;226,12;Farmaceutica 
HYPEE;3;828,46;Farmaceutica 
HYPEE;4;548,09;Farmaceutica 
HYPEE;5;433,55;Farmaceutica 
HYPEE;6;189,01;Farmaceutica 
HYPEE;7;196,02;Farmaceutica 
HYPEE;8;296,33;Farmaceutica 
HYPEE;9;697,11;Farmaceutica 
HYPEE    /EJ;1;8,04;Farmaceutica 
HYPEE    /EJ;10;28,11;Farmaceutica 
HYPEE    /EJ;3;19,52;Farmaceutica 
HYPEE    /EJ;4;38,04;Farmaceutica 
HYPEE    /EJ;6;3,02;Farmaceutica 
HYPEE    /EJ;7;22,71;Farmaceutica 
HYPEE  FM;1;72,82;Farmaceutica 
HYPEE  FM;10;107,02;Farmaceutica 
HYPEE  FM;2;77,61;Farmaceutica 
HYPEE  FM;3;122,03;Farmaceutica 
HYPEE  FM;4;60,85;Farmaceutica 
HYPEE  FM;5;144,53;Farmaceutica 
HYPEE  FM;6;104,86;Farmaceutica 
HYPEE  FM;7;110,58;Farmaceutica 
HYPEE  FM;8;159,4;Farmaceutica 
HYPEE  FM;9;135,92;Farmaceutica 
HYPEE  FM/EJ;1;17,9;Farmaceutica 
HYPEE  FM/EJ;10;24,15;Farmaceutica 
HYPEE  FM/EJ;3;17,31;Farmaceutica 
HYPEE  FM/EJ;4;18,59;Farmaceutica 
HYPEE  FM/EJ;6;11,02;Farmaceutica 
HYPEE  FM/EJ;7;45,16;Farmaceutica 
HYPERA;1;2334,7;Comércio e Distribuição
HYPERA;10;2639,76;Comércio e Distribuição
HYPERA;11;1218,99;Comércio e Distribuição
HYPERA;12;1315,88;Comércio e Distribuição
HYPERA;2;1855,21;Comércio e Distribuição
HYPERA;3;2389,2;Comércio e Distribuição
HYPERA;4;1971,81;Comércio e Distribuição
HYPERA;5;1996,45;Comércio e Distribuição
HYPERA;6;2108,22;Comércio e Distribuição
HYPERA;7;3061,28;Comércio e Distribuição
HYPERA;8;2787,07;Comércio e Distribuição
HYPERA;9;2489,6;Comércio e Distribuição
IAC INTERACT;11;76,38;BDR
IAC INTERACT;12;454,1;BDR
IBM;1;12095,4;BDR
IBM;10;9386,17;BDR
IBM;11;12213,66;BDR
IBM;12;12213,31;BDR
IBM;2;11756,89;BDR
IBM;3;9316,5;BDR
IBM;4;5217,2;BDR
IBM;5;6171,69;BDR
IBM;6;3206,09;BDR
IBM;7;3907,46;BDR
IBM;8;9611,91;BDR
IBM;9;13799,19;BDR
IBOVE;1;3199767;IBOV
IBOVE;10;4981125;IBOV
IBOVE;2;3775919;IBOV
IBOVE;3;16662796;IBOV
IBOVE;4;10452882;IBOV
IBOVE;5;5545177;IBOV
IBOVE;6;7573126;IBOV
IBOVE;7;4655260;IBOV
IBOVE;8;5857942;IBOV
IBOVE;9;2985296;IBOV
IBOVE  FM;1;1906881;IBOV
IBOVE  FM;10;2939708;IBOV
