Empresa;Abertura;Mês;Segmento
MMXM;75,32;10;Mineração
MMXM;0,87;11;Mineração
MMXM;3,71;12;Mineração
MMXME;0,28;3;Mineração
MMXME;0,34;4;Mineração
MMXME;0,16;5;Mineração
MMXME;1,08;6;Mineração
MMXME;3,54;7;Mineração
MMXME;4,21;8;Mineração
MMXME;4,34;9;Mineração
MMXME;31,26;10;Mineração
MMXME;12,05;11;Mineração
MNPRE;6,4;4;Outro
MNPRE;1,3;7;Outro
MONT ARANHA;996,98;1;Outro
MONT ARANHA;1017,98;2;Outro
MONT ARANHA;1600,79;3;Outro
MONT ARANHA;782,21;4;Outro
MONT ARANHA;471,06;5;Outro
MONT ARANHA;242,98;6;Outro
MONT ARANHA;861,53;7;Outro
MONT ARANHA;948,18;8;Outro
MONT ARANHA;468,22;9;Outro
MONT ARANHA;473,99;10;Outro
MONT ARANHA;664,53;11;Outro
MONT ARANHA;582,67;12;Outro
MPX ENERGIA;4218,46;1;Energia Elétrica
MPX ENERGIA;4217,87;2;Energia Elétrica
MPX ENERGIA;5768,73;3;Energia Elétrica
MPX ENERGIA;6476,47;4;Energia Elétrica
MPX ENERGIA;13383,11;5;Energia Elétrica
MPX ENERGIA;15030,18;6;Energia Elétrica
MPX ENERGIA;13915,42;7;Energia Elétrica
MPX ENERGIA;1484,88;8;Energia Elétrica
MPX ENERGIA;1847,59;9;Energia Elétrica
MPX ENERGIA;2645,81;10;Energia Elétrica
MPX ENERGIA;2558,61;11;Energia Elétrica
MPX ENERGIA;2947,3;12;Energia Elétrica
MPXE;44,2;3;Energia Elétrica
MPXE;46,42;4;Energia Elétrica
MPXE;112,94;5;Energia Elétrica
MPXEE;26,91;4;Energia Elétrica
MPXEE;20,72;5;Energia Elétrica
MPXEE;9,01;6;Energia Elétrica
MRS LOGIST;40;5;Logística
MRS LOGIST;74;6;Logística
MRS LOGIST;80;8;Logística
MRV;556,43;1;Construção Civil
MRV;487,77;2;Construção Civil
MRV;661,76;3;Construção Civil
MRV;904,06;4;Construção Civil
MRV;1256,79;5;Construção Civil
MRV;1294,56;6;Construção Civil
MRV;1639;7;Construção Civil
MRV;2181,86;8;Construção Civil
MRV;2918,79;9;Construção Civil
MRV;2661,98;10;Construção Civil
MRV;1810,24;11;Construção Civil
MRV;2371,35;12;Construção Civil
MRVE;1,05;3;Construção Civil
MRVE;1,88;4;Construção Civil
MRVE;31,57;6;Construção Civil
MRVE;0,6;7;Construção Civil
MRVE;3,03;9;Construção Civil
MRVE;62;10;Construção Civil
MRVEE;0,28;4;Construção Civil
MRVEE;1,63;6;Construção Civil
MRVEE;28,94;7;Construção Civil
MULTIPLAN;493,19;1;Shoppings
MULTIPLAN;443,11;2;Shoppings
MULTIPLAN;627,13;3;Shoppings
MULTIPLAN;641,62;4;Shoppings
MULTIPLAN;731,84;5;Shoppings
MULTIPLAN;839,67;6;Shoppings
MULTIPLAN;875,52;7;Shoppings
MULTIPLAN;1036,74;8;Shoppings
MULTIPLAN;1160,54;9;Shoppings
MULTIPLAN;1202,14;10;Shoppings
MULTIPLAN;1196,79;11;Shoppings
MULTIPLAN;1389,03;12;Shoppings
MUNDIAL;43,33;1;Outro
MUNDIAL;35,2;2;Outro
MUNDIAL;44,43;3;Outro
MUNDIAL;89,59;4;Outro
MUNDIAL;78,09;5;Outro
MUNDIAL;77,71;6;Outro
MUNDIAL;67,31;7;Outro
MUNDIAL;61,82;8;Outro
MUNDIAL;59,02;9;Outro
MUNDIAL;53,24;10;Outro
MUNDIAL;53,41;11;Outro
MUNDIAL;51,88;12;Outro
NADIR FIGUE;9,99;1;Outro
NADIR FIGUE;58,79;2;Outro
NADIR FIGUE;46,05;4;Outro
NADIR FIGUE;64,98;5;Outro
NADIR FIGUE;82,27;6;Outro
NADIR FIGUE;58,02;7;Outro
NADIR FIGUE;50,49;8;Outro
NADIR FIGUE;77,6;9;Outro
NADIR FIGUE;54,39;10;Outro
NADIR FIGUE;22,76;11;Outro
NADIR FIGUE;53;12;Outro
NATU;0,7;1;Outro
NATU;2,59;3;Outro
NATU;0,7;4;Outro
NATU;24;5;Outro
NATU;24,48;6;Outro
NATU;0,57;7;Outro
NATU;2,59;9;Outro
NATU;28;10;Outro
NATU;7,24;12;Outro
NATUE;19,06;1;Outro
NATUE;16,95;3;Outro
NATUE;29,89;4;Outro
NATUE;25;6;Outro
NATUE;4,87;7;Outro
NATUE;39,87;8;Outro
NATUE;23,22;9;Outro
NATUE;4,11;11;Outro
NATUE;31;12;Outro
NATUE   /ED;6,77;8;Outro
NATURA;1084,07;1;Produtos Cosméticos
NATURA;874,96;2;Produtos Cosméticos
NATURA;1031,32;3;Produtos Cosméticos
NATURA;1217,46;4;Produtos Cosméticos
NATURA;1527,45;5;Produtos Cosméticos
NATURA;1635,75;6;Produtos Cosméticos
NATURA;1788,53;7;Produtos Cosméticos
NATURA;1675,18;8;Produtos Cosméticos
NATURA;1456,7;9;Produtos Cosméticos
NATURA;1634,4;10;Produtos Cosméticos
NATURA;1812,51;11;Produtos Cosméticos
NATURA;1852,77;12;Produtos Cosméticos
NATURES ALM;49;4;Outro
NET;823,53;1;Serviços 
NET;700;2;Serviços 
NET;924,4;3;Serviços 
NET;1048,74;4;Serviços 
NET;964,14;5;Serviços 
NET;1145,45;6;Serviços 
NET;1455,66;7;Serviços 
NET;1683,59;8;Serviços 
NET;1442,4;9;Serviços 
NET;1465,81;10;Serviços 
NET;1273,15;11;Serviços 
NET;1876,86;12;Serviços 
NETC;0,2;3;Serviços 
NETC;0,29;5;Serviços 
NETC;0,44;8;Serviços 
NETCE;65,56;1;Serviços 
NETCE;2,01;2;Serviços 
NETCE;132;3;Serviços 
NETCE;77,17;4;Serviços 
NETCE;160,94;5;Serviços 
NETCE;82,03;6;Serviços 
NETCE;181,52;7;Serviços 
NETCE;132,05;8;Serviços 
NETCE;250,98;9;Serviços 
NETCE;260,18;10;Serviços 
NETCE;302,07;11;Serviços 
NETCE;559,62;12;Serviços 
NETCE   /ES;68,48;2;Serviços 
NORD BRASIL;102,5;1;Outro
NORD BRASIL;533,55;2;Outro
NORD BRASIL;314,5;3;Outro
NORD BRASIL;639,28;4;Outro
NORD BRASIL;589,9;5;Outro
NORD BRASIL;246,08;6;Outro
NORD BRASIL;713,07;7;Outro
NORD BRASIL;654,94;8;Outro
NORD BRASIL;579,73;9;Outro
NORD BRASIL;793,77;10;Outro
NORD BRASIL;486,83;11;Outro
NORD BRASIL;692,05;12;Outro
NORDON MET;49,59;5;Outro
NORDON MET;120,7;6;Outro
NORDON MET;222,18;7;Outro
NORDON MET;141,49;8;Outro
NORDON MET;133,34;9;Outro
NORDON MET;134,51;10;Outro
NORDON MET;75,73;11;Outro
NORDON MET;94,35;12;Outro
NOSSA CAIXA;3720,48;1;Serviços Bancários
NOSSA CAIXA;2755,93;2;Serviços Bancários
NOSSA CAIXA;3436,56;3;Serviços Bancários
NOSSA CAIXA;3136,19;4;Serviços Bancários
NOSSA CAIXA;3180,78;5;Serviços Bancários
NOSSA CAIXA;3287,13;6;Serviços Bancários
NOSSA CAIXA;3623,32;7;Serviços Bancários
NOSSA CAIXA;3456,72;8;Serviços Bancários
NOSSA CAIXA;3329,2;9;Serviços Bancários
NOSSA CAIXA;2653,03;10;Serviços Bancários
NOSSA CAIXA;2512,72;11;Serviços Bancários
NOSSA CAIXA;2407,03;12;Serviços Bancários
NOVA AMERIC;0,08;1;Outro
NOVA AMERIC;1,23;2;Outro
NOVA AMERIC;3,67;3;Outro
NOVA AMERIC;2,7;4;Outro
NOVA AMERIC;15,15;5;Outro
NOVA AMERIC;4,42;6;Outro
NOVA AMERIC;4,47;7;Outro
NOVA AMERIC;9,47;8;Outro
NOVA AMERIC;10,86;9;Outro
NOVA AMERIC;14,36;10;Outro
NOVA AMERIC;5,7;11;Outro
NOVA AMERIC;7,69;12;Tecnologia
NUTRIGAS;757,5;4;Outro
NUTRIGAS;793,5;11;Outro
NUTRIPLANT;6;1;Outro
NUTRIPLANT;12,5;2;Outro
NUTRIPLANT;5,99;3;Outro
NUTRIPLANT;14,99;4;Outro
NUTRIPLANT;7,5;7;Outro
NUTRIPLANT;24,9;8;Outro
NUTRIPLANT;54,78;9;Outro
NUTRIPLANT;32,12;10;Outro
NUTRIPLANT;8,89;11;Outro
NUTRIPLANT;14,25;12;Outro
ODONTOPREV;890,29;1;Saúde 
ODONTOPREV;725,01;2;Saúde 
ODONTOPREV;849,8;3;Saúde 
ODONTOPREV;1027,12;4;Saúde 
ODONTOPREV;1035,62;5;Saúde 
ODONTOPREV;1285,66;6;Saúde 
ODONTOPREV;1363,71;7;Saúde 
ODONTOPREV;1381,62;8;Saúde 
ODONTOPREV;1422,6;9;Saúde 
ODONTOPREV;1999,04;10;Saúde 
ODONTOPREV;2093,29;11;Saúde 
ODONTOPREV;2419,39;12;Saúde 
OGX PETROLE;14910,67;1;Oléo & Gás
OGX PETROLE;16579,23;2;Oléo & Gás
OGX PETROLE;23229,46;3;Oléo & Gás
OGX PETROLE;33330,03;4;Oléo & Gás
OGX PETROLE;37771,28;5;Oléo & Gás
OGX PETROLE;47645,2;6;Oléo & Gás
OGX PETROLE;99965,55;7;Oléo & Gás
OGX PETROLE;110035,78;8;Oléo & Gás
OGX PETROLE;130871,28;9;Oléo & Gás
OGX PETROLE;219146,11;10;Oléo & Gás
OGX PETROLE;223150,84;11;Oléo & Gás
OGX PETROLE;199465,53;12;Oléo & Gás
OGXP;469,37;2;Petróleo, Gás e Biocombustíveis
OGXP;1404,3;3;Petróleo, Gás e Biocombustíveis
OGXP;965,44;4;Petróleo, Gás e Biocombustíveis
OGXP;732;5;Petróleo, Gás e Biocombustíveis
OGXP;1850;6;Petróleo, Gás e Biocombustíveis
OGXP;3992,68;7;Petróleo, Gás e Biocombustíveis
OGXP;3568,72;8;Petróleo, Gás e Biocombustíveis
OGXP;13712,46;9;Petróleo, Gás e Biocombustíveis
OGXP;25699,8;10;Petróleo, Gás e Biocombustíveis
OGXP;17188,1;11;Petróleo, Gás e Biocombustíveis
OGXP;16416,76;12;Petróleo, Gás e Biocombustíveis
OGXP    /EB;229,57;12;Oléo & Gás
OGXP    /ED;484,14;4;Oléo & Gás
OGXPE;403,77;2;Oléo & Gás
OGXPE;714,75;3;Oléo & Gás
OGXPE;490,39;4;Oléo & Gás
OGXPE;14;5;Oléo & Gás
OGXPE;67,14;7;Oléo & Gás
OGXPE;138,58;8;Oléo & Gás
OGXPE;3585,98;9;Oléo & Gás
OGXPE;3276,03;10;Oléo & Gás
OGXPE;3254,18;11;Oléo & Gás
OGXPE;29,15;12;Oléo & Gás
OGXPE   /EB;3,32;12;Oléo & Gás
OHL BRASIL;632,08;1;Rodovias
OHL BRASIL;596,76;2;Rodovias
OHL BRASIL;557,16;3;Rodovias
OHL BRASIL;711,51;4;Rodovias
OHL BRASIL;867,82;5;Rodovias
OHL BRASIL;850,72;6;Rodovias
OHL BRASIL;927,7;7;Rodovias
OHL BRASIL;1016,22;8;Rodovias
OHL BRASIL;1012,76;9;Rodovias
OHL BRASIL;1280,88;10;Rodovias
OHL BRASIL;1327,79;11;Rodovias
OHL BRASIL;1530,44;12;Rodovias
P.ACUCAR-CB;1594,67;1;Varejo
P.ACUCAR-CB;1513,3;2;Varejo
P.ACUCAR-CB;1533,29;3;Varejo
P.ACUCAR-CB;1702,13;4;Varejo
P.ACUCAR-CB;1894,53;5;Varejo
P.ACUCAR-CB;2505,89;6;Varejo
P.ACUCAR-CB;2677,93;7;Varejo
P.ACUCAR-CB;5315,59;8;Varejo
P.ACUCAR-CB;4464,84;9;Varejo
P.ACUCAR-CB;4677,04;10;Varejo
P.ACUCAR-CB;3980,93;11;Varejo
P.ACUCAR-CB;3979,46;12;Varejo
PANAMERICAN;157,31;1;Outro
PANAMERICAN;139,38;2;Outro
PANAMERICAN;165,39;3;Outro
PANAMERICAN;217,31;4;Outro
PANAMERICAN;261,5;5;Outro
PANAMERICAN;277,64;6;Outro
PANAMERICAN;385,97;7;Outro
PANAMERICAN;622,17;8;Outro
PANAMERICAN;474,83;9;Outro
PANAMERICAN;559,85;10;Outro
PANAMERICAN;728,87;11;Outro
PANAMERICAN;567,42;12;Outro
PANATLANTIC;100,95;1;Outro
PANATLANTIC;120,62;2;Outro
PANATLANTIC;58,97;3;Outro
PANATLANTIC;144,66;4;Outro
PANATLANTIC;211,63;5;Outro
PANATLANTIC;94,38;6;Outro
PANATLANTIC;144,66;7;Outro
PANATLANTIC;198,38;8;Outro
PANATLANTIC;191,53;9;Outro
PANATLANTIC;166,91;10;Outro
PANATLANTIC;194,14;11;Outro
PANATLANTIC;289,34;12;Outro
PAR AL BAHI;852,59;1;Outro
PAR AL BAHI;289;2;Outro
PAR AL BAHI;583,58;3;Outro
PAR AL BAHI;304,99;4;Outro
PAR AL BAHI;199,46;5;Outro
PAR AL BAHI;523,97;6;Outro
PAR AL BAHI;659,06;7;Outro
PAR AL BAHI;552,47;8;Outro
PAR AL BAHI;257,16;9;Outro
PAR AL BAHI;581,73;10;Outro
PAR AL BAHI;989,46;11;Outro
PAR AL BAHI;320,2;12;Outro
PARANA;125,21;1;Outro
PARANA;123,69;2;Outro
PARANA;154,65;3;Outro
PARANA;143,26;4;Outro
PARANA;240,57;5;Outro
PARANA;214,57;6;Outro
PARANA;320,93;7;Outro
PARANA;456,13;8;Outro
PARANA;364,92;9;Outro
PARANA;638,89;10;Outro
PARANA;755,02;11;Outro
PARANA;642,32;12;Outro
PARANAPANEM;302,63;1;Outro
PARANAPANEM;228,38;2;Outro
PARANAPANEM;229,63;3;Outro
PARANAPANEM;332,32;4;Outro
PARANAPANEM;367,95;5;Outro
PARANAPANEM;357,6;6;Outro
PARANAPANEM;379,69;7;Outro
PARANAPANEM;480,24;8;Outro
PARANAPANEM;787,92;9;Outro
PARANAPANEM;1225,49;10;Outro
PARANAPANEM;1308,8;11;Outro
PARANAPANEM;1273,62;12;Outro
PARMALAT;145,43;1;Outro
PARMALAT;60,02;2;Outro
PARMALAT;63,81;3;Outro
PARMALAT;115,13;4;Outro
PARMALAT;118,01;5;Outro
PARMALAT;77,98;6;Outro
PARMALAT;71,88;7;Outro
PARMALAT;69,12;8;Outro
PARMALAT;64,2;9;Outro
PARMALAT;88,76;10;Outro
PARMALAT;110,72;11;Outro
PARMALAT;178,47;12;Outro
PATAGONIA;348,22;1;Outro
PATAGONIA;164,77;2;Outro
PATAGONIA;213,84;3;Outro
PATAGONIA;100,81;4;Outro
PATAGONIA;45,84;6;Outro
PATAGONIA;90,09;7;Outro
PATAGONIA;171,35;8;Outro
PATAGONIA;271,85;9;Outro
PATAGONIA;74,5;10;Outro
PATAGONIA;48,6;11;Outro
PATAGONIA;79,1;12;Outro
PCAR;0,49;2;Outro
PCAR;30;3;Outro
PCAR;36;4;Outro
PCAR;33,7;5;Outro
PCAR;0,7;6;Outro
PCAR;41,2;7;Outro
PCAR;5;9;Outro
PCAR;90;10;Outro
PCAR    /ED;0,14;5;Outro
PCARE;0,54;3;Outro
PCARE;1,67;4;Outro
PCARE;0,49;5;Outro
PCARE;0,58;6;Outro
PCARE;0,85;7;Outro
PCARE;0,9;9;Outro
PCARE;22,58;12;Outro
PDG REALT;609,4;1;Outro
PDG REALT;568,9;2;Outro
PDG REALT;627,23;3;Outro
PDG REALT;764,97;4;Outro
PDG REALT;40807,56;5;Outro
PDG REALT;9816,96;6;Outro
PDG REALT;1241,27;7;Outro
PDG REALT;1615,22;8;Outro
PDG REALT;1266,69;9;Outro
PDG REALT;1297,66;10;Outro
PDG REALT;861,51;11;Outro
PDG REALT;1339,35;12;Outro
PDGR;0,91;6;Varejo
PDGR;22;7;Varejo
PDGR;2,15;12;Varejo
PDGRE;1,21;6;Alimentos Processados
PERDIGAO S/;2117,1;1;Alimentos Processados
PERDIGAO S/;1871,89;2;Alimentos Processados
PERDIGAO S/;2166,48;3;Alimentos Processados
PERDIGAO S/;2306,76;4;Alimentos Processados
PERDIGAO S/;2526,66;5;Alimentos Processados
PERDIGAO S/;2515,86;6;Alimentos Processados
PERDIGAO S/;742,51;7;Alimentos Processados
PET MANGUIN;18,66;5;Outro
PET MANGUIN;25,15;6;Outro
PET MANGUIN;22,09;7;Outro
PET MANGUIN;19,23;8;Outro
PET MANGUIN;17,51;9;Outro
PET MANGUIN;30,16;10;Outro
PET MANGUIN;30,91;11;Outro
PET MANGUIN;35,45;12;Outro
PETR;1857,62;1;Petróleo, Gás e Biocombustíveis
PETR;2547,87;2;Petróleo, Gás e Biocombustíveis
PETR;2799,73;3;Petróleo, Gás e Biocombustíveis
PETR;1416,73;4;Petróleo, Gás e Biocombustíveis
PETR;3362,58;5;Petróleo, Gás e Biocombustíveis
PETR;3542,06;6;Petróleo, Gás e Biocombustíveis
PETR;1831,12;7;Petróleo, Gás e Biocombustíveis
PETR;3024,69;8;Petróleo, Gás e Biocombustíveis
PETR;3289,93;9;Petróleo, Gás e Biocombustíveis
PETR;2845,96;10;Petróleo, Gás e Biocombustíveis
PETR;3737,05;11;Petróleo, Gás e Biocombustíveis
PETR;2751,56;12;Petróleo, Gás e Biocombustíveis
PETR    /ED;1380,4;4;Oléo & Gás
PETR    /EJ;670,28;1;Petróleo, Gás e Biocombustíveis
PETR    /EJ;1005,13;7;Petróleo, Gás e Biocombustíveis
PETR    /EJ;1382,17;10;Petróleo, Gás e Biocombustíveis
PETR    /EJ;794,12;12;Petróleo, Gás e Biocombustíveis
PETRE;584,28;1;Petróleo, Gás e Biocombustíveis
PETRE;721,1;2;Petróleo, Gás e Biocombustíveis
PETRE;524,54;3;Petróleo, Gás e Biocombustíveis
PETRE;119,79;4;Petróleo, Gás e Biocombustíveis
PETRE;419,43;5;Petróleo, Gás e Biocombustíveis
PETRE;660,78;6;Petróleo, Gás e Biocombustíveis
PETRE;480,69;7;Petróleo, Gás e Biocombustíveis
PETRE;604,1;8;Petróleo, Gás e Biocombustíveis
PETRE;607,44;9;Petróleo, Gás e Biocombustíveis
PETRE;795,63;10;Petróleo, Gás e Biocombustíveis
PETRE;1096,2;11;Petróleo, Gás e Biocombustíveis
PETRE;575,77;12;Petróleo, Gás e Biocombustíveis
PETRE   /ED;459,34;4;Oléo & Gás
PETRE   /EJ;135,61;1;Petróleo, Gás e Biocombustíveis
PETRE   /EJ;136,67;7;Petróleo, Gás e Biocombustíveis
PETRE   /EJ;253,25;10;Petróleo, Gás e Biocombustíveis
PETRE   /EJ;612,21;12;Petróleo, Gás e Biocombustíveis
PETROBRAS;8597,49;1;Petróleo, Gás e Biocombustíveis
PETROBRAS;7846,28;2;Petróleo, Gás e Biocombustíveis
PETROBRAS;9412,04;3;Petróleo, Gás e Biocombustíveis
PETROBRAS;9895,33;4;Petróleo, Gás e Biocombustíveis
PETROBRAS;9347,02;5;Petróleo, Gás e Biocombustíveis
PETROBRAS;12050,7;6;Petróleo, Gás e Biocombustíveis
PETROBRAS;11897,03;7;Petróleo, Gás e Biocombustíveis
PETROBRAS;12093,97;8;Petróleo, Gás e Biocombustíveis
PETROBRAS;11375,21;9;Petróleo, Gás e Biocombustíveis
PETROBRAS;14432,92;10;Petróleo, Gás e Biocombustíveis
PETROBRAS;12543,6;11;Petróleo, Gás e Biocombustíveis
PETROBRAS;15877,66;12;Petróleo, Gás e Biocombustíveis
PETROPAR;320,93;1;Petróleo, Gás e Biocombustíveis
PETROPAR;156,31;2;Petróleo, Gás e Biocombustíveis
PETROPAR;90,09;3;Petróleo, Gás e Biocombustíveis
PETROPAR;31,5;4;Petróleo, Gás e Biocombustíveis
PETROPAR;224,97;5;Petróleo, Gás e Biocombustíveis
PETROPAR;277,8;6;Petróleo, Gás e Biocombustíveis
PETROPAR;325,06;7;Petróleo, Gás e Biocombustíveis
PETROPAR;284,04;8;Petróleo, Gás e Biocombustíveis
PETROPAR;271,78;9;Petróleo, Gás e Biocombustíveis
PETROPAR;298,32;10;Petróleo, Gás e Biocombustíveis
PETROPAR;327,25;11;Petróleo, Gás e Biocombustíveis
PETROPAR;288;12;Petróleo, Gás e Biocombustíveis
PETTENATI;163,33;1;Outro
PETTENATI;119,73;2;Outro
PETTENATI;103,55;3;Outro
PETTENATI;181,75;4;Outro
PETTENATI;185,48;5;Outro
PETTENATI;277,14;6;Outro
PETTENATI;187,34;7;Outro
PETTENATI;296,05;8;Outro
PETTENATI;240,48;9;Outro
PETTENATI;312,51;10;Outro
PETTENATI;202,87;11;Outro
PETTENATI;243,2;12;Outro
PIBB;2598,52;1;Outro
PIBB;2204,81;2;Outro
PIBB;2790,16;3;Outro
PIBB;2878,54;4;Outro
PIBB;3275,47;5;Outro
PIBB;3348,65;6;Outro
PIBB;3967,63;7;Outro
PIBB;3899,41;8;Outro
PIBB;3908,69;9;Outro
PIBB;4320,52;10;Outro
PIBB;3959,65;11;Outro
PIBB;4477,53;12;Outro
PINE;240,35;1;Serviços Bancários
PINE;249,95;2;Serviços Bancários
PINE;296,09;3;Serviços Bancários
PINE;289,5;4;Serviços Bancários
PINE;365,05;5;Serviços Bancários
PINE;431,7;6;Serviços Bancários
PINE;476,5;7;Serviços Bancários
PINE;673,78;8;Serviços Bancários
PINE;567,66;9;Serviços Bancários
PINE;601,4;10;Serviços Bancários
PINE;412,15;11;Serviços Bancários
PINE;370,61;12;Serviços Bancários
PLAS;2,41;4;Outro
PLAS;4,83;5;Outro
PLAS;1,18;6;Outro
PLAS;1,04;7;Outro
PLAS;5,16;8;Outro
PLAS;4,39;9;Outro
PLAS;2,62;10;Outro
PLAS;2,43;11;Outro
PLAS;5,7;12;Outro
PLASCAR PAR;68,09;1;Outro
PLASCAR PAR;44,51;2;Outro
PLASCAR PAR;42,1;3;Outro
PLASCAR PAR;127,39;4;Outro
PLASCAR PAR;173,96;5;Outro
PLASCAR PAR;162,83;6;Outro
PLASCAR PAR;207,59;7;Outro
PLASCAR PAR;279,93;8;Outro
PLASCAR PAR;232,51;9;Outro
PLASCAR PAR;243,04;10;Outro
PLASCAR PAR;174,6;11;Outro
PLASCAR PAR;189,12;12;Outro
PMAM;1,03;11;Outro
PMAM;4,3;12;Outro
PMAME;2,67;11;Outro
PMAME;4,73;12;Outro
POMO;1,63;7;Logística
POMO;2,99;8;Logística
POMO;8,7;9;Logística
POMO;4,35;10;Logística
POMO    /EJ;4,35;9;Logística
POMOE;0,75;6;Logística
POMOE;4,5;8;Logística
PORTO SEGUR;757,21;1;Seguros
PORTO SEGUR;588,43;2;Seguros
PORTO SEGUR;679,88;3;Seguros
PORTO SEGUR;544,27;4;Seguros
PORTO SEGUR;711,8;5;Seguros
PORTO SEGUR;672,27;6;Seguros
PORTO SEGUR;830,95;7;Seguros
PORTO SEGUR;1115,71;8;Seguros
PORTO SEGUR;937,39;9;Seguros
PORTO SEGUR;912,29;10;Seguros
PORTO SEGUR;978,29;11;Seguros
PORTO SEGUR;848,89;12;Seguros
PORTOBELLO;17,43;1;Revestimentos Cerâmicos
PORTOBELLO;21,87;2;Revestimentos Cerâmicos
PORTOBELLO;26,92;3;Revestimentos Cerâmicos
PORTOBELLO;28,96;4;Revestimentos Cerâmicos
PORTOBELLO;34,91;5;Revestimentos Cerâmicos
PORTOBELLO;33,83;6;Revestimentos Cerâmicos
PORTOBELLO;34,21;7;Revestimentos Cerâmicos
PORTOBELLO;42,71;8;Revestimentos Cerâmicos
PORTOBELLO;47,84;9;Revestimentos Cerâmicos
PORTOBELLO;38,69;10;Revestimentos Cerâmicos
PORTOBELLO;28,82;11;Revestimentos Cerâmicos
PORTOBELLO;31,16;12;Revestimentos Cerâmicos
POSI;0,12;2;Outro
POSI;0,12;3;Outro
POSITIVO IN;531,7;1;Tecnologia
POSITIVO IN;512,58;2;Tecnologia
POSITIVO IN;878,81;3;Tecnologia
POSITIVO IN;898,47;4;Tecnologia
POSITIVO IN;846,04;5;Tecnologia
POSITIVO IN;960,49;6;Tecnologia
POSITIVO IN;1122,69;7;Tecnologia
POSITIVO IN;1200,11;8;Tecnologia
POSITIVO IN;1260,03;9;Tecnologia
POSITIVO IN;1398,35;10;Tecnologia
POSITIVO IN;1363;11;Tecnologia
POSITIVO IN;1787,97;12;Tecnologia
PRGA;0,39;2;Outro
PRGA;0,68;3;Outro
PRGA;2,32;4;Outro
PRGA;62;5;Outro
PRGA;2,83;6;Outro
PRGA;21,96;7;Outro
PRGA;63,99;8;Outro
PRGA;138,83;9;Outro
PRGA;99,27;10;Outro
PRGA;9,57;11;Outro
PRGA;16,58;12;Outro
PRGAE;0,46;5;Outro
PRGAE;2,59;6;Outro
PRGAE;4,87;8;Outro
PRGAE;103,62;9;Outro
PRGAE;57,79;10;Outro
PRGAE;1,6;11;Outro
PRGAE;2,43;12;Outro
PRO METALUR;2,26;1;Outro
PRO METALUR;3,23;2;Outro
PRO METALUR;5,98;3;Outro
PRO METALUR;6,33;4;Outro
PRO METALUR;7,72;5;Outro
PRO METALUR;9,32;6;Outro
PRO METALUR;11,6;7;Outro
PRO METALUR;11,18;8;Outro
PRO METALUR;10,96;9;Outro
PRO METALUR;13,85;10;Outro
PRO METALUR;8,48;11;Outro
PRO METALUR;8,28;12;Outro
PROFARMA;162,6;1;Outro
PROFARMA;149,84;2;Outro
PROFARMA;150,95;3;Outro
PROFARMA;226,01;4;Outro
PROFARMA;293,74;5;Outro
PROFARMA;393,4;6;Outro
PROFARMA;478,71;7;Outro
PROFARMA;562,04;8;Outro
PROFARMA;559,18;9;Outro
PROFARMA;625,05;10;Outro
PROFARMA;575,56;11;Outro
PROFARMA;553,35;12;Outro
PROMPT PART;1;1;Outro
PRONOR;19;1;Outro
PRONOR;13,2;2;Outro
PRONOR;11,39;3;Outro
PRONOR;13,2;4;Outro
PRONOR;24,84;5;Outro
PRONOR;43,31;6;Outro
PRONOR;68,03;7;Outro
PRONOR;73,96;8;Outro
PRONOR;74,23;9;Outro
PRONOR;66,86;10;Outro
PRONOR;93,14;11;Outro
PRONOR;96,14;12;Outro
PROVIDENCIA;89,8;1;Outro
PROVIDENCIA;87,99;2;Outro
PROVIDENCIA;99,54;3;Outro
PROVIDENCIA;145,34;4;Outro
PROVIDENCIA;192,78;5;Outro
PROVIDENCIA;235,23;6;Outro
PROVIDENCIA;247,38;7;Outro
PROVIDENCIA;217,52;8;Outro
PROVIDENCIA;251,56;9;Outro
PROVIDENCIA;278,84;10;Outro
PROVIDENCIA;251,74;11;Outro
PROVIDENCIA;357,3;12;Outro
PSSA;1,24;1;Outro
PSSA;1,21;2;Outro
PSSAE;0,55;1;Outro
PSSAE;1,51;2;Outro
QGN PARTIC;11,74;6;Outro
QGN PARTIC;0,1;7;Outro
QGN PARTIC;13,2;9;Outro
QGN PARTIC;9,49;10;Outro
QGN PARTIC;4,99;11;Outro
QGN PARTIC;5;12;Outro
QUATTOR PET;182,42;1;Outro
QUATTOR PET;84,3;2;Outro
QUATTOR PET;156,86;3;Outro
QUATTOR PET;85,56;4;Outro
QUATTOR PET;136,89;5;Outro
QUATTOR PET;112,87;6;Outro
QUATTOR PET;145,46;7;Outro
QUATTOR PET;207,26;8;Outro
QUATTOR PET;130,46;9;Outro
QUATTOR PET;212,85;10;Outro
QUATTOR PET;189,13;11;Outro
QUATTOR PET;180,33;12;Outro
RANDON PART;500,63;1;Outro
RANDON PART;357;2;Outro
RANDON PART;394,62;3;Outro
RANDON PART;539,5;4;Outro
RANDON PART;760,01;5;Outro
RANDON PART;745,56;6;Outro
RANDON PART;970,91;7;Outro
RANDON PART;988,62;8;Outro
RANDON PART;1037,49;9;Outro
RANDON PART;1109,27;10;Outro
RANDON PART;968,16;11;Outro
RANDON PART;1215,2;12;Outro
RASIP AGRO;19,46;1;Outro
RASIP AGRO;15,1;2;Outro
RASIP AGRO;16,95;3;Outro
